[0.027s][info][class,load] java.lang.Object source: shared objects file
[1.922s][info][class,load] jdk.internal.platform.CgroupUtil$$Lambda$301/0x00007be32817fa40 source: jdk.internal.platform.CgroupUtil
[1.923s][info][class,load] java.nio.file.FileChannelLinesSpliterator source: jrt:/java.base
[1.923s][info][class,load] java.io.BufferedReader$1 source: jrt:/java.base
[1.923s][info][class,load] java.nio.file.Files$$Lambda$302/0x00007be3281c0268 source: java.nio.file.Files
[1.923s][info][class,load] jdk.internal.platform.CgroupSubsystemFactory$$Lambda$303/0x00007be3281c0490 source: jdk.internal.platform.CgroupSubsystemFactory
[1.923s][info][class,load] jdk.internal.platform.CgroupSubsystemFactory$$Lambda$304/0x00007be3281c06c8 source: jdk.internal.platform.CgroupSubsystemFactory
[1.923s][info][class,load] jdk.internal.platform.CgroupSubsystemFactory$$Lambda$305/0x00007be3281c0900 source: jdk.internal.platform.CgroupSubsystemFactory
[1.923s][info][class,load] jdk.internal.platform.CgroupSubsystemFactory$CgroupTypeResult source: jrt:/java.base
[1.924s][info][class,load] jdk.internal.platform.CgroupSubsystem source: jrt:/java.base
[1.924s][info][class,load] jdk.internal.platform.cgroupv2.CgroupV2Subsystem source: jrt:/java.base
[1.924s][info][class,load] jdk.internal.platform.CgroupSubsystemController source: jrt:/java.base
[1.924s][info][class,load] jdk.internal.platform.cgroupv2.CgroupV2SubsystemController source: jrt:/java.base
[1.924s][info][class,load] javax.management.DescriptorKey source: jrt:/java.management
[1.926s][info][class,load] sun.management.MemoryImpl source: jrt:/java.management
[1.926s][info][class,load] java.lang.management.MemoryManagerMXBean source: jrt:/java.management
[1.926s][info][class,load] sun.management.MemoryManagerImpl source: jrt:/java.management
[1.926s][info][class,load] java.lang.management.GarbageCollectorMXBean source: jrt:/java.management
[1.926s][info][class,load] com.sun.management.GarbageCollectorMXBean source: jrt:/jdk.management
[1.926s][info][class,load] sun.management.GarbageCollectorImpl source: jrt:/java.management
[1.926s][info][class,load] com.sun.management.internal.GarbageCollectorExtImpl source: jrt:/jdk.management
[1.926s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda$306/0x00007be3281c2fb8 source: java.lang.management.DefaultPlatformMBeanProvider
[1.926s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda$307/0x00007be3281c3210 source: java.lang.management.DefaultPlatformMBeanProvider
[1.927s][info][class,load] javax.management.StandardEmitterMBean source: jrt:/java.management
[1.928s][info][class,load] java.lang.management.MemoryPoolMXBean source: jrt:/java.management
[1.928s][info][class,load] sun.management.MemoryPoolImpl source: jrt:/java.management
[1.928s][info][class,load] sun.management.Sensor source: jrt:/java.management
[1.928s][info][class,load] sun.management.MemoryPoolImpl$PoolSensor source: jrt:/java.management
[1.928s][info][class,load] sun.management.MemoryPoolImpl$CollectionSensor source: jrt:/java.management
[1.928s][info][class,load] java.lang.management.MemoryUsage source: jrt:/java.management
[1.928s][info][class,load] java.lang.management.MemoryType source: jrt:/java.management
[1.930s][info][class,load] sun.management.VMManagementImpl$1 source: jrt:/java.management
[1.931s][info][class,load] sun.management.CompilationImpl source: jrt:/java.management
[1.931s][info][class,load] java.lang.management.PlatformLoggingMXBean source: jrt:/java.management
[1.932s][info][class,load] sun.management.ManagementFactoryHelper$PlatformLoggingImpl source: jrt:/java.management
[1.932s][info][class,load] java.util.logging.LoggingMXBean source: jrt:/java.logging
[1.932s][info][class,load] java.util.logging.Logging source: jrt:/java.logging
[1.932s][info][class,load] javax.management.openmbean.OpenMBeanParameterInfoSupport source: jrt:/java.management
[1.932s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfo source: jrt:/java.management
[1.932s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfoSupport source: jrt:/java.management
[1.932s][info][class,load] javax.management.MBeanInfo$ArrayGettersSafeAction source: jrt:/java.management
[1.933s][info][class,load] sun.management.ClassLoadingImpl source: jrt:/java.management
[1.933s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$OperationInfoComparator source: jrt:/jdk.management
[1.933s][info][class,load] com.sun.management.internal.DiagnosticCommandInfo source: jrt:/jdk.management
[1.933s][info][class,load] com.sun.management.internal.DiagnosticCommandArgumentInfo source: jrt:/jdk.management
[1.934s][info][class,load] jdk.jfr.internal.dcmd.AbstractDCmd source: jrt:/jdk.jfr
[1.934s][info][class,load] jdk.jfr.internal.dcmd.DCmdStop source: jrt:/jdk.jfr
[1.934s][info][class,load] jdk.jfr.internal.dcmd.Argument source: jrt:/jdk.jfr
[1.934s][info][class,load] jdk.jfr.internal.dcmd.DCmdStart source: jrt:/jdk.jfr
[1.934s][info][class,load] jdk.jfr.internal.dcmd.DCmdDump source: jrt:/jdk.jfr
[1.934s][info][class,load] jdk.jfr.internal.dcmd.DCmdCheck source: jrt:/jdk.jfr
[1.934s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$Wrapper source: jrt:/jdk.management
[1.935s][info][class,load] java.lang.StringLatin1$LinesSpliterator source: jrt:/java.base
[1.935s][info][class,load] jdk.jfr.internal.dcmd.DCmdStop$$Lambda$308/0x00007be3281c8810 source: jdk.jfr.internal.dcmd.DCmdStop
[1.935s][info][class,load] jdk.jfr.internal.dcmd.DCmdStart$$Lambda$309/0x00007be3281c8a30 source: jdk.jfr.internal.dcmd.DCmdStart
[1.936s][info][class,load] jdk.jfr.internal.dcmd.DCmdDump$$Lambda$310/0x00007be3281c8c50 source: jdk.jfr.internal.dcmd.DCmdDump
[1.937s][info][class,load] jdk.jfr.internal.dcmd.DCmdCheck$$Lambda$311/0x00007be3281c8e70 source: jdk.jfr.internal.dcmd.DCmdCheck
[1.940s][info][class,load] jdk.internal.reflect.GeneratedConstructorAccessor12 source: __ClassDefiner__
[1.942s][info][class,load] java.util.PropertyPermission source: jrt:/java.base
[1.943s][info][class,load] javax.management.openmbean.CompositeDataView source: jrt:/java.management
[1.943s][info][class,load] com.sun.management.GcInfo source: jrt:/jdk.management
[1.944s][info][class,load] com.sun.management.HotSpotDiagnosticMXBean source: jrt:/jdk.management
[1.944s][info][class,load] com.sun.management.internal.HotSpotDiagnostic source: jrt:/jdk.management
[1.944s][info][class,load] com.sun.management.VMOption source: jrt:/jdk.management
[1.944s][info][class,load] com.sun.management.VMOption$Origin source: jrt:/jdk.management
[1.945s][info][class,load] jdk.internal.misc.VM$BufferPoolsHolder source: jrt:/java.base
[1.945s][info][class,load] sun.nio.ch.FileChannelImpl$1 source: jrt:/java.base
[1.945s][info][class,load] sun.nio.ch.FileChannelImpl$2 source: jrt:/java.base
[1.945s][info][class,load] java.lang.management.BufferPoolMXBean source: jrt:/java.management
[1.945s][info][class,load] sun.management.ManagementFactoryHelper$$Lambda$312/0x00007be3281ca980 source: sun.management.ManagementFactoryHelper
[1.945s][info][class,load] sun.management.ManagementFactoryHelper$1 source: jrt:/java.management
[1.945s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$10$$Lambda$313/0x00007be3281cae40 source: java.lang.management.DefaultPlatformMBeanProvider
[1.946s][info][class,load] jdk.management.jfr.SettingDescriptorInfo source: jrt:/jdk.management.jfr
[1.946s][info][class,load] jdk.management.jfr.SettingDescriptorInfo$1 source: jrt:/jdk.management.jfr
[1.946s][info][class,load] jdk.management.jfr.FlightRecorderMXBeanImpl source: jrt:/jdk.management.jfr
[1.946s][info][class,load] javax.management.AttributeChangeNotification source: jrt:/java.management
[1.947s][info][class,load] sun.reflect.generics.tree.LongSignature source: jrt:/java.base
[1.947s][info][class,load] sun.reflect.generics.tree.VoidDescriptor source: jrt:/java.base
[1.947s][info][class,load] jdk.management.jfr.RecordingInfo source: jrt:/jdk.management.jfr
[1.947s][info][class,load] jdk.management.jfr.ConfigurationInfo source: jrt:/jdk.management.jfr
[1.947s][info][class,load] jdk.management.jfr.EventTypeInfo source: jrt:/jdk.management.jfr
[1.949s][info][class,load] jdk.jfr.internal.management.StreamManager source: jrt:/jdk.jfr
[1.949s][info][class,load] javax.management.StandardMBean$MBeanInfoSafeAction source: jrt:/java.management
[1.949s][info][class,load] jdk.jfr.Recording source: jrt:/jdk.jfr
[1.949s][info][class,load] jdk.jfr.FlightRecorder source: jrt:/jdk.jfr
[1.949s][info][class,load] javax.management.NotificationListener source: jrt:/java.management
[1.949s][info][class,load] javax.management.NotificationFilter source: jrt:/java.management
[1.949s][info][class,load] jdk.jfr.FlightRecorderListener source: jrt:/jdk.jfr
[1.949s][info][class,load] jdk.management.jfr.FlightRecorderMXBeanImpl$MXBeanListener source: jrt:/jdk.management.jfr
[1.949s][info][class,load] javax.management.ListenerNotFoundException source: jrt:/java.management
[1.950s][info][class,load] java.lang.Class$$Lambda$314/0x00007be3281cd9d0 source: java.lang.Class
[1.950s][info][class,load] java.util.stream.Collectors$$Lambda$31/0x800000042 source: shared objects file
[1.950s][info][class,load] java.util.stream.Collectors$$Lambda$23/0x80000003a source: shared objects file
[1.950s][info][class,load] java.util.stream.Collectors$$Lambda$26/0x80000003d source: shared objects file
[1.950s][info][class,load] java.util.stream.Collectors$$Lambda$28/0x80000003f source: shared objects file
[1.951s][info][class,load] javax.management.ObjectName$PatternProperty source: jrt:/java.management
[1.951s][info][class,load] com.sun.jmx.mbeanserver.Repository$ObjectNamePattern source: jrt:/java.management
[1.952s][info][class,load] org.apache.logging.log4j.core.jmx.LoggerContextAdminMBean source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.952s][info][class,load] java.beans.PropertyChangeListener source: jrt:/java.desktop
[1.952s][info][class,load] org.apache.logging.log4j.core.jmx.LoggerContextAdmin source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.952s][info][class,load] com.sun.jmx.mbeanserver.StandardMBeanSupport source: jrt:/java.management
[1.952s][info][class,load] com.sun.jmx.mbeanserver.StandardMBeanIntrospector source: jrt:/java.management
[1.953s][info][class,load] org.apache.logging.log4j.core.jmx.StatusLoggerAdminMBean source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.953s][info][class,load] org.apache.logging.log4j.core.jmx.StatusLoggerAdmin source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.954s][info][class,load] org.apache.logging.log4j.core.jmx.ContextSelectorAdminMBean source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.954s][info][class,load] org.apache.logging.log4j.core.jmx.ContextSelectorAdmin source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.955s][info][class,load] org.apache.logging.log4j.core.jmx.LoggerConfigAdminMBean source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.955s][info][class,load] org.apache.logging.log4j.core.jmx.LoggerConfigAdmin source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.956s][info][class,load] org.apache.logging.log4j.core.jmx.AppenderAdminMBean source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.956s][info][class,load] org.apache.logging.log4j.core.jmx.AppenderAdmin source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.957s][info][class,load] org.apache.logging.log4j.core.Logger$PrivateConfig source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.958s][info][class,load] cpw.mods.modlauncher.LogMarkers source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/cpw/mods/modlauncher/10.0.9/modlauncher-10.0.9.jar%2355!/
[1.958s][info][class,load] cpw.mods.modlauncher.Launcher$$Lambda$319/0x00007be32819f948 source: cpw.mods.modlauncher.Launcher
[1.958s][info][class,load] org.apache.logging.log4j.util.LambdaUtil source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar%2395!/
[1.959s][info][class,load] cpw.mods.modlauncher.LaunchServiceHandler source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/cpw/mods/modlauncher/10.0.9/modlauncher-10.0.9.jar%2355!/
[1.959s][info][class,load] cpw.mods.modlauncher.api.ITransformingClassLoaderBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/cpw/mods/modlauncher/10.0.9/modlauncher-10.0.9.jar%2355!/
[1.960s][info][class,load] org.apache.logging.log4j.message.ReusableMessage source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar%2395!/
[1.960s][info][class,load] org.apache.logging.log4j.message.ParameterVisitable source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar%2395!/
[1.960s][info][class,load] org.apache.logging.log4j.message.ReusableParameterizedMessage source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar%2395!/
[1.960s][info][class,load] org.apache.logging.log4j.message.ParameterFormatter source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-api/2.19.0/log4j-api-2.19.0.jar%2395!/
[1.960s][info][class,load] org.apache.logging.log4j.message.ParameterFormatter$$Lambda$320/0x00007be3281a0568 source: org.apache.logging.log4j.message.ParameterFormatter
[1.961s][info][class,load] org.apache.logging.log4j.core.impl.MutableLogEvent source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.961s][info][class,load] java.util.IdentityHashMap$IdentityHashMapIterator source: shared objects file
[1.961s][info][class,load] java.util.IdentityHashMap$KeyIterator source: shared objects file
[1.961s][info][class,load] java.time.InstantSource source: shared objects file
[1.961s][info][class,load] java.time.Clock source: shared objects file
[1.961s][info][class,load] java.time.Clock$SystemClock source: shared objects file
[1.961s][info][class,load] org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate$1 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
[1.962s][info][class,load] org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate$2 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/org/apache/logging/log4j/log4j-core/2.19.0/log4j-core-2.19.0.jar%2396!/
